,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979175.576,,,,,<itemEquip.itemEquip object at 0x00000184B99EA710>,,,,,,,,,1527979175.576,,,,214391.234375,272674.9375,1445.8599853515625
1527979175.5760999,,,,,,<itemPickup.itemPickup object at 0x00000184B9CA25F8>,,,,,,,,1527979175.5760999,,,,214391.234375,272674.9375,1445.8599853515625
1527979176.328,,,,,,<itemPickup.itemPickup object at 0x00000184B9CA2908>,,,,,,,,1527979176.328,,,,214410.875,272674.625,1445.8599853515625
1527979180.433,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA537F28>,,,,1527979180.433,,,,214410.875,272674.625,1417.8599853515625
1527979182.152,,,,,,<itemPickup.itemPickup object at 0x00000184B9CAB438>,,,,,,,,1527979182.152,,,,214410.875,272674.625,1417.8599853515625
1527979182.787,,,,,,<itemPickup.itemPickup object at 0x00000184B9CAB828>,,,,,,,,1527979182.787,,,,214410.875,272674.625,1417.8599853515625
1527979187.149,,<itemAttach.itemAttach object at 0x00000184B93215F8>,,,,,,,,,,,,1527979187.149,,,,213992.671875,272798.84375,1445.8599853515625
1527979187.1490998,,,,,,<itemPickup.itemPickup object at 0x00000184B9CAF3C8>,,,,,,,,1527979187.1490998,,,,213992.671875,272798.84375,1445.8599853515625
1527979189.342,,,,,,<itemPickup.itemPickup object at 0x00000184B9CAF9E8>,,,,,,,,1527979189.342,,,,214315.953125,272570.34375,1445.8599853515625
1527979190.47,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA53C048>,,,,1527979190.47,,,,214287.953125,272556.28125,1445.8499755859375
1527979200.427,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA540128>,,,,1527979200.427,,,,214831.78125,269843.03125,1445.669921875
1527979210.436,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54B208>,,,,1527979210.436,,,,216290.359375,269879.15625,1147.179931640625
1527979220.426,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54F240>,,,,1527979220.426,,,,215940.03125,274916.46875,1147.179931640625
1527979223.094,,,,,<itemEquip.itemEquip object at 0x00000184B99F9080>,,,,,,,,,1527979223.094,,,,215544.890625,276336.4375,1262.280029296875
1527979223.0941,,,,,,<itemPickup.itemPickup object at 0x00000184B9CDB518>,,,,,,,,1527979223.0941,,,,215544.890625,276336.4375,1262.280029296875
1527979230.42,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54F080>,,,,1527979230.42,,,,212758.59375,275563.125,1234.280029296875
1527979240.429,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA554160>,,,,1527979240.429,,,,211826.9375,276401.5625,1262.280029296875
1527979240.696,,,,,,<itemPickup.itemPickup object at 0x00000184B9CEDD68>,,,,,,,,1527979240.696,,,,211794.09375,276355.125,1262.280029296875
1527979250.422,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA559F60>,,,,1527979250.422,,,,215644.828125,278720.875,1147.179931640625
1527979260.427,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA55DDD8>,,,,1527979260.427,,,,215159.421875,279883.96875,1147.179931640625
1527979270.442,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA562C50>,,,,1527979270.442,,,,215178.640625,283374.59375,1119.18994140625
1527979280.433,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA568A90>,,,,1527979280.433,,,,215052.59375,282988.21875,1147.179931640625
1527979281.321,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CF3C8>,,,,,,1527979281.321,,,,215409.640625,282913.15625,1147.179931640625
1527979281.387,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA90DB38>,,,1527979281.387,,,,215434.75,282901.125,1147.179931640625
1527979281.404,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CF518>,,,,,,1527979281.404,,,,215445.671875,282895.90625,1147.179931640625
1527979281.51,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA90DCF8>,,,1527979281.51,,,,215456.03125,282891.09375,1147.179931640625
1527979281.512,,,<itemDetach.itemDetach object at 0x00000184B96A3710>,,,,,,,,,,,1527979281.512,,,,215456.03125,282891.09375,1147.179931640625
1527979281.5121,,,<itemDetach.itemDetach object at 0x00000184B96A37B8>,,,,,,,,,,,1527979281.5121,,,,215456.03125,282891.09375,1147.179931640625
1527979281.522,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0CF668>,,,,,,1527979281.522,,,,215456.03125,282891.09375,1147.179931640625
1527979341.569,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B6E1D0>,,,,,,,1527979341.569,,,,215456.03125,282891.09375,1147.179931640625
1527979341.5691,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B6E0F0>,,,,,,,1527979341.5691,,,,215456.03125,282891.09375,1147.179931640625
1527979341.57,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B723C8>,,,,,,,1527979341.57,,,,215456.03125,282891.09375,1147.179931640625
1527979341.5700998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B72438>,,,,,,,1527979341.5700998,,,,215456.03125,282891.09375,1147.179931640625
