,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979137.335,,,,,,<itemPickup.itemPickup object at 0x00000184B9C6A748>,,,,,,,,1527979137.335,,,,685590.125,459909.59375,1121.679931640625
1527979138.752,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA523278>,,,,1527979138.752,,,,685109.25,459955.28125,1121.679931640625
1527979148.77,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5295F8>,,,,1527979148.77,,,,684700.25,460178.3125,1121.679931640625
1527979150.174,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA080E48>,,,,,,1527979150.174,,,,684700.25,460178.3125,1121.679931640625
1527979158.695,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA52D8D0>,,,,1527979158.695,,,,684700.25,460178.3125,1121.679931640625
1527979168.727,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA532B00>,,,,1527979168.727,,,,685130.875,460099.875,1121.679931640625
1527979173.997,,,,,,<itemPickup.itemPickup object at 0x00000184B9C9CD68>,,,,,,,,1527979173.997,,,,684731.5625,462238.4375,1121.5999755859375
1527979174.685,,,,,,<itemPickup.itemPickup object at 0x00000184B9C9C0F0>,,,,,,,,1527979174.685,,,,684716.0625,462175.90625,1121.5999755859375
1527979175.574,,,,,<itemEquip.itemEquip object at 0x00000184B99EA6A0>,,,,,,,,,1527979175.574,,,,684751.4375,462160.65625,1121.5999755859375
1527979175.575,,,,,,<itemPickup.itemPickup object at 0x00000184B9CA2588>,,,,,,,,1527979175.575,,,,684751.4375,462160.65625,1121.5999755859375
1527979176.993,,<itemAttach.itemAttach object at 0x00000184B931FF28>,,,,,,,,,,,,1527979176.993,,,,684738.9375,462263.84375,1121.5999755859375
1527979178.088,,<itemAttach.itemAttach object at 0x00000184B931F4A8>,,,,,,,,,,,,1527979178.088,,,,684888.0,462073.34375,1121.5999755859375
1527979178.711,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA537D30>,,,,1527979178.711,,,,684778.9375,462164.0625,1121.5999755859375
1527979188.693,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA53CE80>,,,,1527979188.693,,,,685351.0,462136.59375,1121.5999755859375
1527979196.585,,,,,<itemEquip.itemEquip object at 0x00000184B99EF198>,,,,,,,,,1527979196.585,,,,687675.75,462518.1875,1121.5999755859375
1527979196.586,,,,,,<itemPickup.itemPickup object at 0x00000184B9CBC3C8>,,,,,,,,1527979196.586,,,,687675.75,462518.1875,1121.5999755859375
1527979198.738,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA540F60>,,,,1527979198.738,,,,687461.25,462374.1875,1121.5999755859375
1527979208.7,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA545FD0>,,,,1527979208.7,,,,688405.1875,461322.125,1187.75
1527979211.301,,,,,,<itemPickup.itemPickup object at 0x00000184B9CC90F0>,,,,,,,,1527979211.301,,,,688238.875,461225.15625,1159.75
1527979212.134,,,,,,<itemPickup.itemPickup object at 0x00000184B9CCE4A8>,,,,,,,,1527979212.134,,,,688223.25,461224.3125,1159.75
1527979217.625,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA90A358>,,,1527979217.625,,,,687612.9375,461522.125,724.7099609375
1527979217.627,,,<itemDetach.itemDetach object at 0x00000184B969C320>,,,,,,,,,,,1527979217.627,,,,687612.9375,461522.125,724.7099609375
1527979217.6271,,,<itemDetach.itemDetach object at 0x00000184B969C3C8>,,,,,,,,,,,1527979217.6271,,,,687612.9375,461522.125,724.7099609375
1527979217.6272001,,,<itemDetach.itemDetach object at 0x00000184B969C470>,,,,,,,,,,,1527979217.6272001,,,,687612.9375,461522.125,724.7099609375
1527979217.6273,,,<itemDetach.itemDetach object at 0x00000184B969C518>,,,,,,,,,,,1527979217.6273,,,,687612.9375,461522.125,724.7099609375
1527979217.6274002,,,<itemDetach.itemDetach object at 0x00000184B969C5C0>,,,,,,,,,,,1527979217.6274002,,,,687612.9375,461522.125,724.7099609375
1527979218.705,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54B198>,,,,1527979218.705,,,,687612.9375,461522.125,724.7099609375
1527979277.655,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5DB70>,,,,,,,1527979277.655,,,,687612.9375,461522.125,724.7099609375
1527979277.6550999,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5DC88>,,,,,,,1527979277.6550999,,,,687612.9375,461522.125,724.7099609375
1527979277.6552,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5DDA0>,,,,,,,1527979277.6552,,,,687612.9375,461522.125,724.7099609375
1527979277.6553,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5DE80>,,,,,,,1527979277.6553,,,,687612.9375,461522.125,724.7099609375
1527979277.6554,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B5D358>,,,,,,,1527979277.6554,,,,687612.9375,461522.125,724.7099609375
