,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979180.074,,,,,,<itemPickup.itemPickup object at 0x00000184B9CA6AC8>,,,,,,,,1527979180.074,,,,613575.8125,480647.875,1030.8099365234375
1527979181.143,,,,,,<itemPickup.itemPickup object at 0x00000184B9CA6F28>,,,,,,,,1527979181.143,,,,613416.875,480518.1875,1030.8099365234375
1527979183.249,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA53C320>,,,,1527979183.249,,,,614079.0625,480997.5625,1030.8099365234375
1527979193.243,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA540470>,,,,1527979193.243,,,,614552.125,481302.90625,838.969970703125
1527979203.244,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA545518>,,,,1527979203.244,,,,613519.75,480437.34375,679.969970703125
1527979213.249,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54B588>,,,,1527979213.249,,,,613392.125,480488.59375,679.969970703125
1527979223.242,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54F550>,,,,1527979223.242,,,,613381.25,480324.875,679.969970703125
1527979233.274,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5544A8>,,,,1527979233.274,,,,613379.8125,480480.65625,679.969970703125
1527979243.228,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA559390>,,,,1527979243.228,,,,613304.875,480510.09375,679.969970703125
1527979253.252,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA55D240>,,,,1527979253.252,,,,613307.5,480516.1875,679.969970703125
1527979256.68,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE278>,,,,,,1527979256.68,,,,613307.5,480516.1875,679.969970703125
1527979256.879,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE3C8>,,,,,,1527979256.879,,,,613307.5,480516.1875,679.969970703125
1527979257.906,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE160>,,,,,,1527979257.906,,,,613307.5,480516.1875,679.969970703125
1527979258.126,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA0BE080>,,,,,,1527979258.126,,,,613307.5,480516.1875,679.969970703125
1527979263.232,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA55D128>,,,,1527979263.232,,,,613213.125,480667.9375,679.969970703125
1527979273.268,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA562EF0>,,,,1527979273.268,,,,613288.75,480549.34375,679.969970703125
1527979283.238,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA568D30>,,,,1527979283.238,,,,613292.4375,480527.46875,679.969970703125
1527979293.248,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA56DB00>,,,,1527979293.248,,,,613302.75,480539.34375,679.969970703125
1527979303.255,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA571898>,,,,1527979303.255,,,,613364.3125,480529.0625,679.969970703125
1527979313.255,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA576630>,,,,1527979313.255,,,,614263.625,481075.59375,679.969970703125
1527979323.296,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA57B390>,,,,1527979323.296,,,,613575.3125,480891.59375,333.55999755859375
1527979333.235,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA57B160>,,,,1527979333.235,,,,611545.6875,482614.625,340.1499938964844
1527979342.409,,,,,,<itemPickup.itemPickup object at 0x00000184B9D32C18>,,,,,,,,1527979342.409,,,,611787.625,481879.1875,340.1499938964844
1527979343.263,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA580DD8>,,,,1527979343.263,,,,611878.0,481787.5,340.1499938964844
1527979345.021,,<itemAttach.itemAttach object at 0x00000184B95D61D0>,,,,,,,,,,,,1527979345.021,,,,611884.375,481779.875,340.1499938964844
1527979347.355,,,,,,<itemPickup.itemPickup object at 0x00000184B9D384A8>,,,,,,,,1527979347.355,,,,611884.375,481779.875,340.1499938964844
1527979353.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA584B00>,,,,1527979353.245,,,,610981.625,481657.875,340.1499938964844
1527979363.243,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58A7F0>,,,,1527979363.243,,,,611559.3125,481993.09375,746.5700073242188
1527979373.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58F4A8>,,,,1527979373.245,,,,611011.0625,481420.0625,746.5700073242188
1527979383.242,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58F128>,,,,1527979383.242,,,,611701.5625,481849.78125,340.1499938964844
1527979388.182,,,,,,<itemPickup.itemPickup object at 0x00000184B9D490F0>,,,,,,,,1527979388.182,,,,611036.4375,482038.375,340.1499938964844
1527979389.153,,,,,<itemEquip.itemEquip object at 0x00000184B9A136A0>,,,,,,,,,1527979389.153,,,,611038.3125,482038.46875,340.1499938964844
1527979389.154,,,,,,<itemPickup.itemPickup object at 0x00000184B9D4E2E8>,,,,,,,,1527979389.154,,,,611038.3125,482038.46875,340.1499938964844
1527979393.235,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA594D68>,,,,1527979393.235,,,,611068.4375,482187.84375,340.1499938964844
1527979395.773,,<itemAttach.itemAttach object at 0x00000184B95E0C88>,,,,,,,,,,,,1527979395.773,,,,611068.4375,482187.84375,340.1499938964844
1527979395.7731,,,,,,<itemPickup.itemPickup object at 0x00000184B9D4EBA8>,,,,,,,,1527979395.7731,,,,611068.4375,482187.84375,340.1499938964844
1527979400.807,,,,,<itemEquip.itemEquip object at 0x00000184B9A138D0>,,,,,,,,,1527979400.807,,,,611573.25,481847.5,340.1499938964844
1527979400.8070998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D52588>,,,,,,,,1527979400.8070998,,,,611573.25,481847.5,340.1499938964844
1527979403.242,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5989E8>,,,,1527979403.242,,,,611511.6875,481823.09375,340.1499938964844
1527979413.251,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA59D668>,,,,1527979413.251,,,,611299.8125,481623.34375,340.1499938964844
1527979423.24,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5A22B0>,,,,1527979423.24,,,,611216.3125,481591.34375,340.1499938964844
1527979433.246,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5A2EB8>,,,,1527979433.246,,,,609643.6875,478647.0625,451.7755737304687
1527979443.248,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5A6A90>,,,,1527979443.248,,,,608545.0,476960.375,392.5499877929687
1527979453.237,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5AC630>,,,,1527979453.237,,,,608310.6875,476918.4375,424.9700012207031
1527979463.239,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5AC0F0>,,,,1527979463.239,,,,608260.8125,476800.03125,399.4700012207031
1527979473.249,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B1BE0>,,,,1527979473.249,,,,608259.6875,476798.375,399.5099792480469
1527979483.256,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B66A0>,,,,1527979483.256,,,,608268.4375,476797.1875,399.3699951171875
1527979493.242,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5B6128>,,,,1527979493.242,,,,608268.4375,476797.1875,399.3699951171875
1527979503.255,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5BABE0>,,,,1527979503.255,,,,608427.1875,477870.09375,422.1499938964844
