,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979866.311,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA179E10>,,,,,,1527979866.311,,,,350170.75,408870.03125,3784.679931640625
1527979866.575,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA1790B8>,,,,,,1527979866.575,,,,350170.75,408870.03125,3784.679931640625
1527979866.982,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17E390>,,,,,,1527979866.982,,,,350170.75,408870.03125,3784.679931640625
1527979867.486,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17E780>,,,,,,1527979867.486,,,,350170.75,408870.03125,3784.679931640625
1527979867.686,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17EAC8>,,,,,,1527979867.686,,,,350170.75,408870.03125,3784.679931640625
1527979867.79,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17ECC0>,,,,,,1527979867.79,,,,350170.75,408870.03125,3784.679931640625
1527979868.026,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17EEB8>,,,,,,1527979868.026,,,,350170.75,408870.03125,3784.679931640625
1527979868.195,,,,,,,,<playerAttack.playerAttack object at 0x00000184BA17E048>,,,,,,1527979868.195,,,,350170.75,408870.03125,3784.679931640625
1527979868.396,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9C1E390>,,,,,,1527979868.396,,,,350170.75,408870.03125,3784.679931640625
1527979868.859,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9C1E6D8>,,,,,,1527979868.859,,,,350170.75,408871.625,3784.679931640625
1527979870.077,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA6269B0>,,,,1527979870.077,,,,350214.21875,408850.46875,3784.679931640625
1527979880.08,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA62A278>,,,,1527979880.08,,,,350107.1875,408352.0625,3786.179931640625
1527979890.099,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA62AB00>,,,,1527979890.099,,,,349950.125,409452.46875,3883.0498046875
1527979900.089,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA62F3C8>,,,,1527979900.089,,,,349299.125,409789.84375,3809.77001953125
1527979910.082,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA62FBE0>,,,,1527979910.082,,,,349241.0,410167.1875,3778.429931640625
1527979911.236,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BAAE9438>,,,1527979911.236,,,,349252.34375,410149.0625,3778.429931640625
1527979911.652,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9BD34E0>,,,,,,1527979911.652,,,,349248.75,410155.875,3778.429931640625
1527979911.823,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9BD3588>,,,,,,1527979911.823,,,,349248.75,410155.875,3778.429931640625
1527979912.116,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9BD3630>,,,,,,1527979912.116,,,,349248.75,410155.875,3778.429931640625
1527979912.319,,,,,,,,<playerAttack.playerAttack object at 0x00000184B9BD36D8>,,,,,,1527979912.319,,,,349248.75,410155.875,3778.429931640625
1527979912.485,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BD5518>,,,,,,,1527979912.485,,,,349248.75,410155.875,3778.429931640625
1527979912.486,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BAAE9898>,,,1527979912.486,,,,349248.75,410155.875,3778.429931640625
1527979912.487,,,<itemDetach.itemDetach object at 0x00000184B96E9DA0>,,,,,,,,,,,1527979912.487,,,,349248.75,410155.875,3778.429931640625
1527979912.4871,,,<itemDetach.itemDetach object at 0x00000184B96E9E48>,,,,,,,,,,,1527979912.4871,,,,349248.75,410155.875,3778.429931640625
1527979912.4872,,,<itemDetach.itemDetach object at 0x00000184B96E9EF0>,,,,,,,,,,,1527979912.4872,,,,349248.75,410155.875,3778.429931640625
1527979912.4873,,,<itemDetach.itemDetach object at 0x00000184B96E9160>,,,,,,,,,,,1527979912.4873,,,,349248.75,410155.875,3778.429931640625
1527979912.4874,,,,,,<itemPickup.itemPickup object at 0x00000184B9DC96D8>,,,,,,,,1527979912.4874,,,,349248.75,410155.875,3778.429931640625
1527979912.488,,,<itemDetach.itemDetach object at 0x00000184B96E90B8>,,,,,,,,,,,1527979912.488,,,,349248.75,410155.875,3778.429931640625
1527979912.4880998,,,<itemDetach.itemDetach object at 0x00000184B96EF048>,,,,,,,,,,,1527979912.4880998,,,,349248.75,410155.875,3778.429931640625
1527979912.4882,,,<itemDetach.itemDetach object at 0x00000184B96EF1D0>,,,,,,,,,,,1527979912.4882,,,,349248.75,410155.875,3778.429931640625
1527979972.571,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDF748>,,,,,,,1527979972.571,,,,349248.75,410155.875,3778.429931640625
1527979972.5711,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDF860>,,,,,,,1527979972.5711,,,,349248.75,410155.875,3778.429931640625
1527979972.572,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDF978>,,,,,,,1527979972.572,,,,349248.75,410155.875,3778.429931640625
1527979972.5721,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDFA58>,,,,,,,1527979972.5721,,,,349248.75,410155.875,3778.429931640625
1527979972.5722,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDFB70>,,,,,,,1527979972.5722,,,,349248.75,410155.875,3778.429931640625
1527979972.5723,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDFC50>,,,,,,,1527979972.5723,,,,349248.75,410155.875,3778.429931640625
1527979972.5724,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9BDFD30>,,,,,,,1527979972.5724,,,,349248.75,410155.875,3778.429931640625
