,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979167.8240998,,,,,,<itemPickup.itemPickup object at 0x00000184B9C987B8>,,,,,,,,1527979167.8240998,,,,125596.4453125,125117.5234375,616.7099609375
1527979168.99,,,,,,<itemPickup.itemPickup object at 0x00000184B9C98CF8>,,,,,,,,1527979168.99,,,,125599.1171875,125161.046875,616.7099609375
1527979171.196,,,,<itemDrop.itemDrop object at 0x00000184B98BC940>,,,,,,,,,,1527979171.196,,,,125590.9453125,125220.4765625,616.7099609375
1527979171.1961,,,,,<itemEquip.itemEquip object at 0x00000184B99E60F0>,,,,,,,,,1527979171.1961,,,,125590.9453125,125220.4765625,616.7099609375
1527979171.1962001,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B3B9E8>,,,,,,,1527979171.1962001,,,,125590.9453125,125220.4765625,616.7099609375
1527979171.197,,,,,,<itemPickup.itemPickup object at 0x00000184B9C9C5F8>,,,,,,,,1527979171.197,,,,125590.9453125,125220.4765625,616.7099609375
1527979172.75,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA532F28>,,,,1527979172.75,,,,125520.515625,124888.109375,616.7099609375
1527979182.73,,,,,<itemEquip.itemEquip object at 0x00000184B99EAEF0>,,,,,,,,,1527979182.73,,,,126322.515625,124780.375,1014.7799682617188
1527979182.7301,,,,,,<itemPickup.itemPickup object at 0x00000184B9CAB7B8>,,,,,,,,1527979182.7301,,,,126322.515625,124780.375,1014.7799682617188
1527979182.731,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5370F0>,,,,1527979182.731,,,,126322.515625,124780.375,1014.7799682617188
1527979183.468,,,,,,<itemPickup.itemPickup object at 0x00000184B9CABAC8>,,,,,,,,1527979183.468,,,,126261.515625,124818.2734375,1014.7799682617188
1527979192.73,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5402B0>,,,,1527979192.73,,,,126430.9453125,123718.109375,559.4099731445312
1527979202.813,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA545390>,,,,1527979202.813,,,,126879.8359375,120439.3046875,360.69000244140625
1527979209.486,,,,,,<itemPickup.itemPickup object at 0x00000184B9CC99E8>,,,,,,,,1527979209.486,,,,126845.5,120105.078125,709.7699584960938
1527979212.747,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54B400>,,,,1527979212.747,,,,126700.875,120121.4765625,709.7699584960938
1527979213.669,,,,,<itemEquip.itemEquip object at 0x00000184B99F97F0>,,,,,,,,,1527979213.669,,,,126700.875,120121.4765625,709.7699584960938
1527979213.67,,,,,,<itemPickup.itemPickup object at 0x00000184B9CCE0F0>,,,,,,,,1527979213.67,,,,126700.875,120121.4765625,709.7699584960938
1527979214.413,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD1668>,,,,,,,,1527979214.413,,,,126700.875,120121.4765625,709.7699584960938
1527979214.958,,,,,<itemEquip.itemEquip object at 0x00000184B99F99B0>,,,,,,,,,1527979214.958,,,,126700.875,120121.4765625,709.7699584960938
1527979214.959,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD1908>,,,,,,,,1527979214.959,,,,126700.875,120121.4765625,709.7699584960938
1527979215.63,,,,,,<itemPickup.itemPickup object at 0x00000184B9CD1C18>,,,,,,,,1527979215.63,,,,126700.875,120121.4765625,709.7699584960938
1527979216.325,,,,<itemDrop.itemDrop object at 0x00000184B98BFBA8>,,,,,,,,,,1527979216.325,,,,126700.875,120121.4765625,709.7699584960938
1527979216.3251,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B46D30>,,,,,,,1527979216.3251,,,,126700.875,120121.4765625,709.7699584960938
1527979222.729,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA54F400>,,,,1527979222.729,,,,126501.9609375,120707.1171875,709.7699584960938
1527979232.752,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA554358>,,,,1527979232.752,,,,126685.625,120654.84375,1059.8900146484375
1527979242.742,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA559240>,,,,1527979242.742,,,,125751.65625,119410.8359375,243.08999633789065
1527979252.771,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA559160>,,,,1527979252.771,,,,124157.1953125,117721.59375,252.72999572753903
1527979255.505,,,,,,<itemPickup.itemPickup object at 0x00000184B9CFB668>,,,,,,,,1527979255.505,,,,124172.7265625,117727.515625,252.72999572753903
1527979259.824,,,,,,<itemPickup.itemPickup object at 0x00000184B9CFF2E8>,,,,,,,,1527979259.824,,,,124780.4453125,117976.8984375,252.72999572753903
1527979262.721,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA55DF28>,,,,1527979262.721,,,,124617.6875,117079.5859375,252.72999572753903
1527979272.575,,,,,,<itemPickup.itemPickup object at 0x00000184B9D08908>,,,,,,,,1527979272.575,,,,122878.6484375,118863.046875,284.05999755859375
1527979272.722,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA562DA0>,,,,1527979272.722,,,,122862.640625,118880.6484375,284.05999755859375
1527979275.021,,,,,,<itemPickup.itemPickup object at 0x00000184B9D08DD8>,,,,,,,,1527979275.021,,,,122547.015625,118931.65625,284.05999755859375
1527979281.959,,,,,<itemEquip.itemEquip object at 0x00000184B9A06CC0>,,,,,,,,,1527979281.959,,,,123504.3359375,118797.015625,284.05999755859375
1527979281.9591,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0DB38>,,,,,,,,1527979281.9591,,,,123504.3359375,118797.015625,284.05999755859375
1527979282.732,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA568BE0>,,,,1527979282.732,,,,123504.3359375,118797.015625,284.05999755859375
1527979283.03,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0DD68>,,,,,,,,1527979283.03,,,,123490.359375,118811.9765625,284.05999755859375
1527979285.347,,,,,<itemEquip.itemEquip object at 0x00000184B9A06E10>,,,,,,,,,1527979285.347,,,,123387.7890625,119269.2265625,284.05999755859375
1527979285.3470998,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B63550>,,,,,,,1527979285.3470998,,,,123387.7890625,119269.2265625,284.05999755859375
1527979285.932,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B63630>,,,,,,,1527979285.932,,,,123387.7890625,119269.2265625,284.05999755859375
1527979285.933,,,,,<itemEquip.itemEquip object at 0x00000184B9A06F60>,,,,,,,,,1527979285.933,,,,123387.7890625,119269.2265625,284.05999755859375
1527979287.707,,,,<itemDrop.itemDrop object at 0x00000184B98CACF8>,,,,,,,,,,1527979287.707,,,,123387.7890625,119269.2265625,284.05999755859375
1527979292.733,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA56D9B0>,,,,1527979292.733,,,,123035.1953125,119634.5859375,573.1699829101562
1527979296.725,,,,,,<itemPickup.itemPickup object at 0x00000184B9D1B6D8>,,,,,,,,1527979296.725,,,,122879.5390625,118829.71875,633.0700073242188
1527979302.754,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA571748>,,,,1527979302.754,,,,123087.1953125,119267.3046875,633.0700073242188
1527979304.774,,,,,<itemEquip.itemEquip object at 0x00000184B9A0A940>,,,,,,,,,1527979304.774,,,,122446.6171875,119762.390625,633.0700073242188
