,armorDestroy,elapsedTime,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979132.015,,,,,,,<itemPickup.itemPickup object at 0x000001B4770F7160>,,,,,,0.0,,,1527979132.015,,,,392663.5,286902.34375,1474.0599365234375
1527979136.129,,97.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477946DD8>,,0.0,,,1527979136.129,,,,392698.90625,286801.5,1474.0599365234375
1527979138.358,,,,,,,,<itemUnequip.itemUnequip object at 0x000001B476FC65C0>,,,,,0.0,,,1527979138.358,,,,392649.5,286408.375,1474.0599365234375
1527979138.359,,,,,<itemDrop.itemDrop object at 0x000001B476D8ACF8>,,,,,,,,0.0,,,1527979138.359,,,,392649.5,286408.375,1474.0599365234375
1527979138.3590999,,,,,,<itemEquip.itemEquip object at 0x000001B476E6C748>,,,,,,,0.0,,,1527979138.3590999,,,,392649.5,286408.375,1474.0599365234375
1527979138.3592,,,,,,,<itemPickup.itemPickup object at 0x000001B477100EF0>,,,,,,0.0,,,1527979138.3592,,,,392649.5,286408.375,1474.0599365234375
1527979140.136,,,,,,,,<itemUnequip.itemUnequip object at 0x000001B476FC6668>,,,,,0.0,,,1527979140.136,,,,392758.9375,286397.34375,1474.0599365234375
1527979140.137,,,,,<itemDrop.itemDrop object at 0x000001B476D8AD68>,,,,,,,,0.0,,,1527979140.137,,,,392758.9375,286397.34375,1474.0599365234375
1527979140.1371,,,,,,<itemEquip.itemEquip object at 0x000001B476E6CD68>,,,,,,,0.0,,,1527979140.1371,,,,392758.9375,286397.34375,1474.0599365234375
1527979140.1372,,,,,,,<itemPickup.itemPickup object at 0x000001B477105E80>,,,,,,0.0,,,1527979140.1372,,,,392758.9375,286397.34375,1474.0599365234375
1527979143.134,,,<itemAttach.itemAttach object at 0x000001B476BADB00>,,,,,,,,,,0.0,,,1527979143.134,,,,392827.5,286909.28125,1474.0599365234375
1527979143.1341,,,,,,,<itemPickup.itemPickup object at 0x000001B47710F390>,,,,,,0.0,,,1527979143.1341,,,,392827.5,286909.28125,1474.0599365234375
1527979146.143,,107.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47794C080>,,0.0,,,1527979146.143,,,,392039.5,287295.53125,1474.0599365234375
1527979154.471,,,,,,,<itemPickup.itemPickup object at 0x000001B47711C630>,,,,,,0.0,,,1527979154.471,,,,391858.9375,286914.8125,1795.0699462890625
1527979155.252,,,,,,<itemEquip.itemEquip object at 0x000001B476E777B8>,,,,,,,0.0,,,1527979155.252,,,,391858.9375,286914.8125,1795.0699462890625
1527979155.253,,,,,,,<itemPickup.itemPickup object at 0x000001B47711CB00>,,,,,,0.0,,,1527979155.253,,,,391858.9375,286914.8125,1795.0699462890625
1527979156.094,,116.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779574E0>,,0.0,,,1527979156.094,,,,391858.9375,286914.8125,1795.0699462890625
1527979164.16,,,,,,<itemEquip.itemEquip object at 0x000001B476E7A6D8>,,,,,,,0.0,,,1527979164.16,,,,392695.0625,287574.96875,1795.0699462890625
1527979164.161,,,,,,,<itemPickup.itemPickup object at 0x000001B47712A320>,,,,,,0.0,,,1527979164.161,,,,392695.0625,287574.96875,1795.0699462890625
1527979166.103,,126.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47795A748>,,0.0,,,1527979166.103,,,,392415.125,287690.28125,1823.0699462890625
1527979169.891,,,,,,<itemEquip.itemEquip object at 0x000001B476E7A128>,,,,,,,0.0,,,1527979169.891,,,,392102.0,286562.0,1823.0699462890625
1527979169.892,,,,,,,<itemPickup.itemPickup object at 0x000001B4771311D0>,,,,,,0.0,,,1527979169.892,,,,392102.0,286562.0,1823.0699462890625
1527979176.118,,136.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B4779609B0>,,0.0,,,1527979176.118,,,,392149.625,286307.0625,1834.177734375
1527979185.896,,,,,,<itemEquip.itemEquip object at 0x000001B476E86358>,,,,,,,0.0,,,1527979185.896,,,,394154.4375,286866.90625,1483.1500244140625
1527979185.8960998,,,,,,,<itemPickup.itemPickup object at 0x000001B477145240>,,,,,,0.0,,,1527979185.8960998,,,,394154.4375,286866.90625,1483.1500244140625
1527979186.125,,145.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477965B00>,,0.0,,,1527979186.125,,,,394154.4375,286866.90625,1483.1500244140625
1527979187.002,,,,,,,<itemPickup.itemPickup object at 0x000001B477145400>,,,,,,0.0,,,1527979187.002,,,,394154.4375,286866.90625,1483.1500244140625
1527979187.337,,,,,,,<itemPickup.itemPickup object at 0x000001B4771455C0>,,,,,,0.0,,,1527979187.337,,,,394154.4375,286866.90625,1483.1500244140625
1527979194.348,,,,,,,<itemPickup.itemPickup object at 0x000001B47714FB00>,,,,,,0.0,,,1527979194.348,,,,394631.15625,287108.875,1483.1500244140625
1527979196.101,,155.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477969C50>,,0.0,,,1527979196.101,,,,394768.28125,286889.0625,1483.1500244140625
1527979206.111,,165.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B47796ECC0>,,0.0,,,1527979206.111,,,,394223.5625,286350.21875,1483.1500244140625
